"lang"
{
"Language"	"portuguese"
"[english]DOTA_Item_Belt_of_the_Bramble_Lord"	"Belt of the Bramble Lord"
"DOTA_Item_Desc_Belt_of_the_Bramble_Lord"	"Praticamente ninguém agora se recorda do reino de Lorde Bramble e ainda menos são as relíquias dessa era obscura."
"[english]DOTA_Item_Desc_Belt_of_the_Bramble_Lord"	"None now remember the reign of the Bramble Lord, and fewer still are the relics of that dark era."
"DOTA_Item_Buckler_of_the_Bramble_Lord"	"Broquel de Lorde Bramble"
"[english]DOTA_Item_Buckler_of_the_Bramble_Lord"	"Buckler of the Bramble Lord"
"DOTA_Item_Desc_Buckler_of_the_Bramble_Lord"	"O rosto sinistro de Lorde Bramble adorna este escudo."
"[english]DOTA_Item_Desc_Buckler_of_the_Bramble_Lord"	"The grim visage of the Bramble Lord adorns the deflector."
"DOTA_Item_Lance_of_the_Bramble_Lord"	"Lança de Lorde Bramble"
"[english]DOTA_Item_Lance_of_the_Bramble_Lord"	"Lance of the Bramble Lord"
"DOTA_Item_Desc_Lance_of_the_Bramble_Lord"	"Lorde Bramble insistiu que todas as armas feitas em sua honra fossem tão boas a perfurar como a cortar."
"[english]DOTA_Item_Desc_Lance_of_the_Bramble_Lord"	"The Bramble Lord insisted that all arms made in his honor be just as adept at piercing as they were at tearing."
"DOTA_Item_Spaulder_of_the_Bramble_Lord"	"Espaldeira de Lorde Bramble"
"[english]DOTA_Item_Spaulder_of_the_Bramble_Lord"	"Spaulder of the Bramble Lord"
"DOTA_Item_Desc_Spiked_Guard_of_the_Ancient_Gods"	"Todos o que se atreveram a enfrentar Lorde Bramble estavam bem cientes da facilidade com que os poderes dele podiam capturar e perfurar as suas vidas."
"[english]DOTA_Item_Desc_Spiked_Guard_of_the_Ancient_Gods"	"All who dared stand against the Bramble Lord well knew how easily his powers could catch and pierce their lives."
"DOTA_Item_Steel_Wings_of_Apocalyptic_Fire"	"Asas de Aço do Fogo Apocalíptico"
"[english]DOTA_Item_Steel_Wings_of_Apocalyptic_Fire"	"Steel Wings of Apocalyptic Fire"
"DOTA_Item_Desc_Steel_Wings_of_Apocalyptic_Fire"	"Seis e sessenta vezes foram as suas asas estigmatizadas, mas agora estão protegidas por uma crisálida da melhor armadura."
"[english]DOTA_Item_Desc_Steel_Wings_of_Apocalyptic_Fire"	"Six and sixty times his wings were branded, but now they are seated within a chrysalis of finest armor."
"DOTA_Item_Runed_Bracers_of_Apocalyptic_Fire"	"Braçadeiras Rúnicas do Fogo Apocalíptico"
"[english]DOTA_Item_Runed_Bracers_of_Apocalyptic_Fire"	"Runed Bracers of Apocalyptic Fire"
"DOTA_Item_Desc_Runed_Bracers_of_Apocalyptic_Fire"	"Aquele que arde usa agora braçadeiras forjadas nos caldeirões dos infernos mais profundos."
"[english]DOTA_Item_Desc_Runed_Bracers_of_Apocalyptic_Fire"	"He that burns now wears bracers is forged in the cauldron of deepest hell."
"DOTA_Item_Demonhide_Girdle_of_Apocalyptic_Fire"	"Cinturão Demoníaco do Fogo Apocalíptico"
"[english]DOTA_Item_Demonhide_Girdle_of_Apocalyptic_Fire"	"Demonhide Girdle of Apocalyptic Fire"
"DOTA_Item_Desc_Demonhide_Girdle_of_Apocalyptic_Fire"	"A cintura do Doom está protegida pelo couro de demónio e aço mais robustos."
"[english]DOTA_Item_Desc_Demonhide_Girdle_of_Apocalyptic_Fire"	"Doom's loins are girded in thickest demonhide and steel."
"DOTA_Item_Steel_Horns_of_Apocalyptic_Fire"	"Chifres de Aço do Fogo Apocalíptico"
"[english]DOTA_Item_Steel_Horns_of_Apocalyptic_Fire"	"Steel Horns of Apocalyptic Fire"
"DOTA_Item_Desc_Steel_Horns_of_Apocalyptic_Fire"	"Pesada é a cabeça que suporta os chifres do Apocalipse."
"[english]DOTA_Item_Desc_Steel_Horns_of_Apocalyptic_Fire"	"Heavy is the head that wears the horns of the Apocalypse."
"DOTA_Item_Ceremonial_Pshent_of_Qaldin"	"Pshent Cerimonial de Qaldin"
"[english]DOTA_Item_Ceremonial_Pshent_of_Qaldin"	"Ceremonial Pshent of Qaldin"
"DOTA_Item_Desc_Ceremonial_Pshent_of_Qaldin"	"As areias conscientes do Deserto Cintilante usam este adereço glorioso apenas para os seus rituais mais sagrados."
"[english]DOTA_Item_Desc_Ceremonial_Pshent_of_Qaldin"	"The sentient sands of the Scintillant Waste don this glorious headpiece for only their most sacred rites."
"DOTA_Item_Infernal_Pauldrons_of_Apocalyptic_Fire"	"Brafoneira Infernal do Fogo Apocalíptico"
"[english]DOTA_Item_Infernal_Pauldrons_of_Apocalyptic_Fire"	"Infernal Pauldrons of Apocalyptic Fire"
"DOTA_Item_Desc_Infernal_Pauldrons_of_Apocalyptic_Fire"	"Aquele que arde suporta todo o peso do Apocalipse sobre os seus poderosos ombros."
"[english]DOTA_Item_Desc_Infernal_Pauldrons_of_Apocalyptic_Fire"	"He that burns carries all the weight of the Apocalypse upon his mighty shoulders."
"DOTA_Item_Demon_Blade_of_Apocalyptic_Fire"	"Lâmina Demoníaca do Fogo Apocalíptico"
"[english]DOTA_Item_Demon_Blade_of_Apocalyptic_Fire"	"Demon Blade of Apocalyptic Fire"
"DOTA_Item_Desc_Demon_Blade_of_Apocalyptic_Fire"	"Uma espada amaldiçoada, forjada para cortar através da membrana que separa os sete infernos."
"[english]DOTA_Item_Desc_Demon_Blade_of_Apocalyptic_Fire"	"A cursed blade forged to slice through the membrane that separates the seven hells."
"DOTA_Item_Tail_Plates_of_Apocalyptic_Fire"	"Chapas Caudais do Fogo Apocalíptico"
"[english]DOTA_Item_Tail_Plates_of_Apocalyptic_Fire"	"Tail Plates of Apocalyptic Fire"
"DOTA_Item_Desc_Tail_Plates_of_Apocalyptic_Fire"	"Uma cauda ancestral forjada a partir da melhor armadura demoníaca no quinto dos sete infernos."
"[english]DOTA_Item_Desc_Tail_Plates_of_Apocalyptic_Fire"	"A stygian tail of finest demon armor, forged in the fifth of the seven hells. "
"DOTA_Item_The_Corrupted_Shard"	"O Fragmento Corrupto"
"[english]DOTA_Item_The_Corrupted_Shard"	"The Corrupted Shard"
"DOTA_Item_Desc_The_Corrupted_Shard"	"Apenas os desgraçados, ou o mestre das desgraças, pode usar este fragmento único da mais pura, genuína e imaculada corrupção."
"[english]DOTA_Item_Desc_The_Corrupted_Shard"	"Only the doomed, or doom's master, can carry this single fragment of absolutely pure, unalloyed, unsullied corruption."
"DOTA_Item_Empowering_Elements"	"Elementos Fortalecedores"
"[english]DOTA_Item_Empowering_Elements"	"Empowering Elements"
"DOTA_Item_Desc_Empowering_Elements"	"Leve como uma pena para o seu portador. O peso de um rochedo para o seu adversário."
"[english]DOTA_Item_Desc_Empowering_Elements"	"As light as a feather to the weilder.  The weight of a boulder to its target."
"DOTA_Item_Black_Pool_Watcher"	"Vigilante da Lagoa Negra"
"[english]DOTA_Item_Black_Pool_Watcher"	"Black Pool Watcher"
"DOTA_Item_Desc_Black_Pool_Watcher"	"A ponderar e a planear silenciosamente o roubo da tua mana e da tua vida."
"[english]DOTA_Item_Desc_Black_Pool_Watcher"	"Silently surveying and plotting the theft of your mana, and your life."
"DOTA_Item_Hellgazer"	"Observador Infernal"
"[english]DOTA_Item_Hellgazer"	"Hellgazer"
"DOTA_Item_Desc_Hellgazer"	"Enquanto Warlock está concentrado nos seus estudos, esta sentinela fica de olho em potenciais interrupções de Infernais, assim como de intrusões mais mundanas."
"[english]DOTA_Item_Desc_Hellgazer"	"While Warlock is deep in study, his sentry keeps an eye out for Infernal interruptions--as well as more mundane intrusions."
"DOTA_Item_Bottom_Watcher"	"Vigilante das Profundezas"
"[english]DOTA_Item_Bottom_Watcher"	"Bottom Watcher"
"DOTA_Item_Desc_Bottom_Watcher"	"Desde bem fundo, um morador das profundezas viu-se obrigado a visitar a superfície!"
"[english]DOTA_Item_Desc_Bottom_Watcher"	"From far below, a dweller of the deeps has been pressed into service at the surface!"
"DOTA_Item_Double_Vision"	"Visão a Dobrar"
"[english]DOTA_Item_Double_Vision"	"Double Vision"
"DOTA_Item_Desc_Double_Vision"	"Esta mascote dos poderosos dragões Pyrexae tem duas cabeças, as quais ela usa para estar atenta a perigos!"
"[english]DOTA_Item_Desc_Double_Vision"	"This mascot of the powerful Pyrexae has two heads with which to scout for trouble!"
"DOTA_Item_Wynchell_the_Wyrmeleon"	"Wynchell, o Wyrmaleão"
"[english]DOTA_Item_Wynchell_the_Wyrmeleon"	"Wynchell the Wyrmeleon"
"DOTA_Item_Desc_Wynchell_the_Wyrmeleon"	"Será ele um camaleão esperto a fingir que é um poderoso Wyrm, ou um Wyrm célebre a tentar fazer-se passar por um camaleão anónimo? Na verdade, as dimensões já se começaram a entrelaçar e agora não se pode acreditar em nada. Especialmente no Wynchell."
"[english]DOTA_Item_Desc_Wynchell_the_Wyrmeleon"	"Is it a clever chameleon pretending to be a powerful Wyrm, or a celebrated Wyrm trying to pass itself off as an anonymous chameleon? Truly, the dimensions have begun to spill into each other, and nothing may be taken for granted. Especially not Wynchell."
"DOTA_Item_Star_Ladder_Grillhound"	"Grillhound da Star Ladder"
"[english]DOTA_Item_Star_Ladder_Grillhound"	"Star Ladder Grillhound"
"DOTA_Item_Desc_Star_Ladder_Grillhound"	"Tentar domar um grillhound é uma autêntica aventura, repleta de desafios e reviravoltas, já para não falar de umas quantas sobrancelhas chamuscadas."
"[english]DOTA_Item_Desc_Star_Ladder_Grillhound"	"The taming of a grillhound is a tale filled with trials and breakthroughs, and more than a few singed eyebrows."
"DOTA_Item_The_Premier_League_Season_4_ADMIN"	"The Premier League Season 4 - ADMIN"
"[english]DOTA_Item_The_Premier_League_Season_4_ADMIN"	"The Premier League Season 4 ADMIN"
"DOTA_Item_Desc_Copy_of_The_Premier_League_Season_4"	"Assiste a 10 das melhores equipas ocidentais a competirem por um prémio de $10.000. Este ingresso dá-te direito a mais de 100 partidas com o comentário de Blaze e Rainmaker. Também inclui um estafeta exclusivo!"
"[english]DOTA_Item_Desc_Copy_of_The_Premier_League_Season_4"	"Watch 10 of the best teams from Europe and America contend for a prize of $10,000. This ticket will entitle you to over 100 matches commentated by Blaze & Rainmaker and an exclusive Courier!"
"DOTA_Item_Treasure_Key_of_the_Forbidden_Lotus"	"Chave de Tesouro do Lótus Proibido"
"[english]DOTA_Item_Treasure_Key_of_the_Forbidden_Lotus"	"Treasure Key of the Forbidden Lotus"
"DOTA_Item_Desc_Treasure_Key_of_the_Forbidden_Lotus"	"Item usado para abrir <font color='#9da1a9'>Tesouros do Lótus Proibido</font>. Faz duplo clique ou clique direito na chave no teu arsenal e seleciona a arca que queres abrir."
"[english]DOTA_Item_Desc_Treasure_Key_of_the_Forbidden_Lotus"	"Used to open locked <font color='#9da1a9'>Treasure of the Forbidden Lotus</font>. Double click or right-click the key in your backpack and select the chest you want to open."
"DOTA_Item_The_Bone_Scryer_Set"	"Conjunto - A Vidente de Ossos"
"[english]DOTA_Item_The_Bone_Scryer_Set"	"The Bone Scryer Set"
"DOTA_Item_Desc_The_Bone_Scryer_Set"	"Inclui todos os itens do conjunto 'Vidente de Ossos' para a Death Prophet:"
"[english]DOTA_Item_Desc_The_Bone_Scryer_Set"	"This bundle contains all of the items in the 'Bone Scryer' set for Death Prophet:"
"DOTA_Item_Councilors_Raiment_Set"	"Conjunto - Trajes do Conselheiro"
"[english]DOTA_Item_Councilors_Raiment_Set"	"Councilor's Raiment Set"
"DOTA_Item_Desc_Councilors_Raiment_Set"	"Inclui todos os itens do conjunto 'Trajes do Conselheiro' para o Rubick:"
"[english]DOTA_Item_Desc_Councilors_Raiment_Set"	"Contains all of the items in the 'Councilor's Raiment' set for Rubick:"
"DOTA_Item_Arms_of_the_Bramble_Lord_Set"	"Conjunto - Armamentos de Lorde Bramble"
"[english]DOTA_Item_Arms_of_the_Bramble_Lord_Set"	"Arms of the Bramble Lord Set"
"DOTA_Item_Desc_Arms_of_the_Bramble_Lord"	"Inclui todos os itens do conjunto 'Armamentos de Lorde Bramble' para o Phantom Lancer:"
"[english]DOTA_Item_Desc_Arms_of_the_Bramble_Lord"	"This bundle contains all of the items in the 'Arms of the Bramble Lord' set for Phantom Lancer:"
"DOTA_Item_The_Apocalyptic_Fire_Set"	"Conjunto - O Fogo Apocalíptico"
"[english]DOTA_Item_The_Apocalyptic_Fire_Set"	"The Apocalyptic Fire Set"
"DOTA_Item_Desc_The_Apocalyptic_Fire_Set"	"Aquele que arde e que não é consumido traz consigo todos os armamentos do Apocalipse. Inclui todos os itens do conjunto 'Fogo Apocalíptico' para o Doom:"
"[english]DOTA_Item_Desc_The_Apocalyptic_Fire_Set"	"He that burns and is not consumed carries with him all the armaments of the Apocalypse. This bundle contains all of the items in the 'Apocalyptic Fire' set for Doom:"
"DOTA_Item_Ceremonial_Carapace_of_Qaldin_Set"	"Conjunto - Carapaça Cerimonial de Qaldin"
"[english]DOTA_Item_Ceremonial_Carapace_of_Qaldin_Set"	"Ceremonial Carapace of Qaldin Set"
"DOTA_Item_Desc_Ceremonial_Carapace_of_Qaldin_Set"	"Inclui todos os itens do conjunto 'Carapaça Cerimonial de Qaldin' para o Sand King:"
"[english]DOTA_Item_Desc_Ceremonial_Carapace_of_Qaldin_Set"	"This bundle contains all of the items in the 'Ceremonial Carapace of Qaldin' set for Sand King:"
"DOTA_Item_Chains_of_the_Summoned_Lord_Set"	"Conjunto - Correntes do Lorde Invocado"
"[english]DOTA_Item_Chains_of_the_Summoned_Lord_Set"	"Chains of the Summoned Lord Set"
"DOTA_Item_Desc_Chains_of_the_Summoned_Lord_Set"	"Inclui todos os itens do conjunto 'Correntes do Lorde Invocado' para o Shadow Demon:"
"[english]DOTA_Item_Desc_Chains_of_the_Summoned_Lord_Set"	"Contains all of the items in the 'Chains of the Summoned Lord' set:"
"DOTA_Set_Arms_of_the_Bramble_Lord"	"Armamentos de Lorde Bramble"
"[english]DOTA_Set_Arms_of_the_Bramble_Lord"	"Arms of the Bramble Lord"
"DOTA_Set_Apocalyptic_Fire"	"Fogo Apocalíptico"
"[english]DOTA_Set_Apocalyptic_Fire"	"Apocalyptic Fire"
"DOTA_Set_The_Bone_Scryer"	"A Vidente de Ossos"
"[english]DOTA_Set_The_Bone_Scryer"	"The Bone Scryer"
"DOTA_Set_Ceremonial_Carapace_of_Qaldin"	"Carapaça Cerimonial de Qaldin"
"[english]DOTA_Set_Ceremonial_Carapace_of_Qaldin"	"Ceremonial Carapace of Qaldin"
"DOTA_Set_Chained_Slayers"	"Ferramentas Acorrentadas"
"[english]DOTA_Set_Chained_Slayers"	"Chained Slayers"
"DOTA_Set_Councilors_Raiment"	"Trajes do Conselheiro"
"[english]DOTA_Set_Councilors_Raiment"	"Councilor's Raiment"
"DOTA_Set_Riptide_Blades"	"Lâminas da Maré"
"[english]DOTA_Set_Riptide_Blades"	"Riptide Blades"
"DOTA_Set_Chains_of_the_Summoned_Lord"	"Correntes do Lorde Invocado"
"[english]DOTA_Set_Chains_of_the_Summoned_Lord"	"Chains of the Summoned Lord"
"DOTA_WearableType_Sash"	"Faixa"
"[english]DOTA_WearableType_Sash"	"Sash"
"DOTA_WearableType_Tail_and_Dagger"	"Cauda e Adaga"
"[english]DOTA_WearableType_Tail_and_Dagger"	"Tail and Dagger"
"DOTA_WearableType_Pad"	"Ombreira"
"[english]DOTA_WearableType_Pad"	"Pad"
"DOTA_WearableType_Drape"	"Dragonas"
"[english]DOTA_WearableType_Drape"	"Drape"
"DOTA_WearableType_Cuffs"	"Punhos"
"[english]DOTA_WearableType_Cuffs"	"Cuffs"
"DOTA_Item_Skywrath_Mages_Weapon"	"Arma do Skywrath Mage"
"[english]DOTA_Item_Skywrath_Mages_Weapon"	"Skywrath Mage's Weapon"
"DOTA_Item_Desc_Skywrath_Mages_Weapon"	"Arma do Skywrath Mage"
"[english]DOTA_Item_Desc_Skywrath_Mages_Weapon"	"Skywrath Mage's Weapon"
"DOTA_Item_Skywrath_Mages_Head"	"Cabeça do Skywrath Mage"
"[english]DOTA_Item_Skywrath_Mages_Head"	"Skywrath Mage's Head"
"DOTA_Item_Desc_Skywrath_Mages_Head"	"Cabeça do Skywrath Mage"
"[english]DOTA_Item_Desc_Skywrath_Mages_Head"	"Skywrath Mage's Head"
"DOTA_Item_Skywrath_Mages_Wings"	"Asas do Skywrath Mage"
"[english]DOTA_Item_Skywrath_Mages_Wings"	"Skywrath Mage's Wings"
"DOTA_Item_Desc_Skywrath_Mages_Wings"	"Asas do Skywrath Mage"
"[english]DOTA_Item_Desc_Skywrath_Mages_Wings"	"Skywrath Mage's Wings"
"DOTA_Item_Skywrath_Mages_Belt"	"Cinto do Skywrath Mage"
"[english]DOTA_Item_Skywrath_Mages_Belt"	"Skywrath Mage's Belt"
"DOTA_Item_Desc_Skywrath_Mages_Belt"	"Cinto do Skywrath Mage"
"[english]DOTA_Item_Desc_Skywrath_Mages_Belt"	"Skywrath Mage's Belt"
"DOTA_Item_Skywrath_Mages_Shoulders"	"Ombros do Skywrath Mage"
"[english]DOTA_Item_Skywrath_Mages_Shoulders"	"Skywrath Mage's Shoulders"
"DOTA_Item_Desc_Skywrath_Mages_Shoulders"	"Ombros do Skywrath Mage"
"[english]DOTA_Item_Desc_Skywrath_Mages_Shoulders"	"Skywrath Mage's Shoulders"
"DOTA_Item_Skywrath_Mages_Bracers"	"Braçadeiras do Skywrath Mage"
"[english]DOTA_Item_Skywrath_Mages_Bracers"	"Skywrath Mage's Bracers"
"DOTA_Item_Desc_Skywrath_Mages_Bracers"	"Braçadeiras do Skywrath Mage"
"[english]DOTA_Item_Desc_Skywrath_Mages_Bracers"	"Skywrath Mage's Bracersn."
"DOTA_Item_Sash_of_the_Third_Insight"	"Vestimentas da Terceira Revelação"
"[english]DOTA_Item_Sash_of_the_Third_Insight"	"Sash of the Third Insight"
"DOTA_Item_Desc_Sash_of_the_Third_Insight"	"Para os olhos mais além, tudo o que é encontrado deve ser avaliado."
"[english]DOTA_Item_Desc_Sash_of_the_Third_Insight"	"In the eyes beyond, all that is found must then be appraised."
"DOTA_Item_Brooch_of_the_Third_Insight"	"Amuleto da Terceira Revelação"
"[english]DOTA_Item_Brooch_of_the_Third_Insight"	"Brooch of the Third Insight"
"DOTA_Item_Desc_Brooch_of_the_Third_Insight"	"Há poucas coisas que uma mente não pode avaliar, desde que esteja devidamente equipada."
"[english]DOTA_Item_Desc_Brooch_of_the_Third_Insight"	"There is little a mind cannot assess provided it is properly equipped."
"DOTA_Item_Mask_of_the_Third_Insight"	"Máscara da Terceira Revelação"
"[english]DOTA_Item_Mask_of_the_Third_Insight"	"Mask of the Third Insight"
"DOTA_Item_Desc_Mask_of_the_ThiefScholar"	"Tal como tudo o que é sabido tem de ser aprendido primeiro, tudo o que é dito tem de ser primeiro pensado."
"[english]DOTA_Item_Desc_Mask_of_the_ThiefScholar"	"Just as what is known must be learned, what is spoken must be thought."
"DOTA_Item_The_Sharpshooters_Stache"	"Bigode do Atirador Profissional"
"[english]DOTA_Item_The_Sharpshooters_Stache"	"The Sharpshooter's Stache"
"DOTA_Item_Desc_The_Sharpshooters_Stache"	"Os Keen são maioritariamente um povo de belos bigodes e o Sniper não é exceção. Demoraram-lhe quase três dias para que este bigode crescesse."
"[english]DOTA_Item_Desc_The_Sharpshooters_Stache"	"The Keen Folk are, for the most part, a finely mustachioed people, and Sniper is no exception.  It took him nearly three days to grow out this stache."
"DOTA_Item_The_Killstealer"	"Killstealer"
"[english]DOTA_Item_The_Killstealer"	"The Killstealer"
"DOTA_Item_Desc_The_Killstealer"	"Por entre os Keen, as armas são passadas de geração em geração, e a Killstealer foi originalmente forjada nos tempos do avô do Sniper. Já não se fazem armas como antigamente."
