"lang"
{
"Language"	"korean"
"[english]DOTA_Tooltip_ability_rubick_null_field_Lore"	"Not every magus can be a Grand Magus..."
"DOTA_Tooltip_ability_rubick_null_field_magic_damage_reduction_pct"	"%마법 저항력:"
"[english]DOTA_Tooltip_ability_rubick_null_field_magic_damage_reduction_pct"	"%MAGIC RESISTANCE:"
"DOTA_Tooltip_ability_rubick_spell_steal"	"주문 강탈"
"[english]DOTA_Tooltip_ability_rubick_spell_steal"	"Spell Steal"
"DOTA_Tooltip_ability_rubick_spell_steal_Description"	"적 영웅이 지닌 마법 정수의 흔적을 연구하여 적이 마지막으로 사용한 주문의 비밀을 터득합니다. 루빅은 이 주문을 자기 자신의 무기로 삼아서 몇 분 동안 또는 죽을 때까지 사용할 수 있습니다.\n\n아가님의 홀로 강화 가능"
"[english]DOTA_Tooltip_ability_rubick_spell_steal_Description"	"Rubick studies the trace magical essence of one enemy hero, learning the secrets of the last spell the hero cast. Rubick can use this spell as his own for several minutes or until he dies.\n\nUpgradable by Aghanim's Scepter."
"DOTA_Tooltip_ability_rubick_spell_steal_Lore"	"…허나 그들의 하찮아 보이는 마법이라도 활용도는 무궁무진합니다."
"[english]DOTA_Tooltip_ability_rubick_spell_steal_Lore"	"...but even their lesser magics can be a source of much utility."
"DOTA_Tooltip_ability_rubick_spell_steal_duration"	"지속시간:"
"[english]DOTA_Tooltip_ability_rubick_spell_steal_duration"	"DURATION:"
"DOTA_Tooltip_ability_rubick_empty1"	""
"[english]DOTA_Tooltip_ability_rubick_empty1"	""
"DOTA_Tooltip_ability_rubick_empty1_Description"	""
"[english]DOTA_Tooltip_ability_rubick_empty1_Description"	""
"DOTA_Tooltip_ability_rubick_empty2"	""
"[english]DOTA_Tooltip_ability_rubick_empty2"	""
"DOTA_Tooltip_ability_rubick_empty2_Description"	""
"[english]DOTA_Tooltip_ability_rubick_empty2_Description"	""
"DOTA_Tooltip_modifier_rubick_telekinesis"	"염동력"
"[english]DOTA_Tooltip_modifier_rubick_telekinesis"	"Telekinesis"
"DOTA_Tooltip_modifier_rubick_telekinesis_Description"	"공중에서 기절함"
"[english]DOTA_Tooltip_modifier_rubick_telekinesis_Description"	"Stunned in the air."
"DOTA_Tooltip_modifier_rubick_fade_bolt_debuff"	"음영 광선"
"[english]DOTA_Tooltip_modifier_rubick_fade_bolt_debuff"	"Fade Bolt"
"DOTA_Tooltip_modifier_rubick_fade_bolt_debuff_Description"	"공격력 %dMODIFIER_PROPERTY_PREATTACK_BONUS_DAMAGE% 감소"
"[english]DOTA_Tooltip_modifier_rubick_fade_bolt_debuff_Description"	"Attack Damage reduced by %dMODIFIER_PROPERTY_PREATTACK_BONUS_DAMAGE%."
"DOTA_Tooltip_modifier_rubick_null_field_effect"	"공허장"
"[english]DOTA_Tooltip_modifier_rubick_null_field_effect"	"Null Field"
"DOTA_Tooltip_modifier_rubick_null_field_effect_Description"	"마법 저항력 %dMODIFIER_PROPERTY_MAGICAL_RESISTANCE_BONUS%%% 증가"
"[english]DOTA_Tooltip_modifier_rubick_null_field_effect_Description"	"Magic Resistance increased by %dMODIFIER_PROPERTY_MAGICAL_RESISTANCE_BONUS%%%."
"DOTA_Tooltip_modifier_rubick_spell_steal"	"주문 강탈"
"[english]DOTA_Tooltip_modifier_rubick_spell_steal"	"Spell Steal"
"DOTA_Tooltip_modifier_rubick_spell_steal_Description"	"주문 훔침"
"[english]DOTA_Tooltip_modifier_rubick_spell_steal_Description"	"Has stolen a spell."
"DOTA_Hero_Selection_Btn_Favorite_On"	"즐겨찾기에 영웅 추가"
"[english]DOTA_Hero_Selection_Btn_Favorite_On"	"Add Hero To Favorites"
"DOTA_Hero_Selection_Btn_Favorite_Off"	"즐겨찾기에서 영웅 삭제"
"[english]DOTA_Hero_Selection_Btn_Favorite_Off"	"Remove Hero From Favorites"
"DOTA_Hero_Selection_Btn_Suggest_On"	"영웅 추천"
"[english]DOTA_Hero_Selection_Btn_Suggest_On"	"SUGGEST HERO"
"DOTA_Hero_Selection_Btn_Suggest_Off"	"영웅 추천 취소"
"[english]DOTA_Hero_Selection_Btn_Suggest_Off"	"UNSUGGEST HERO"
"dota_watch_live_tab"	"라이브 게임"
"[english]dota_watch_live_tab"	"LIVE GAMES"
"dota_watch_recent_tab"	"최근 게임"
"[english]dota_watch_recent_tab"	"RECENT GAMES"
"dota_no_live_games"	"라이브 게임 없음"
"[english]dota_no_live_games"	"No Live Games in Progress"
"dota_no_live_games_desc"	"현재 진행 중인 라이브 게임이 없습니다."
"[english]dota_no_live_games_desc"	"There are no live games being played at the moment."
"dota_match_details_brief"	"자세히"
"[english]dota_match_details_brief"	"DETAILS"
"DOTA_Matchmaking_Header"	"매치메이킹"
"[english]DOTA_Matchmaking_Header"	"Matchmaking"
"DOTA_Matchmaking_Message"	"현재 점검 중이므로 매치메이킹과 연습 로비를 이용하실 수 없습니다."
"[english]DOTA_Matchmaking_Message"	"Matchmaking and practice lobbies are currently unavailable due to maintenance."
"dota_hud_error_cant_steal_spell"	"이 마법을 빼앗을 수 없습니다."
"[english]dota_hud_error_cant_steal_spell"	"Cannot steal this spell"
"DOTA_RP_PLAYING_OTHER"	"다른 게임 플레이 중"
"[english]DOTA_RP_PLAYING_OTHER"	"Playing Other Game"
"DOTA_Chat_SafeToLeaveAbandonerEarly"	"<font color='#FF0000'><b>%s1 님이 게임을 포기했습니다. 이제 게임을 떠나도 안전합니다. 기록은 저장되지 않습니다.</b></font>"
"[english]DOTA_Chat_SafeToLeaveAbandonerEarly"	"<font color='#FF0000'><b>Early abandonment by %s1. This game is now safe to leave. No stats will be recorded.</b></font>"
"DOTA_Chat_DropRateBonus"	"%s1 님의 기여로 이번 매치에 참가한 모든 플레이어가 획득하는 <font color='#FFD700'>전투 점수</font>가 <b><font color='#FFD700'>%s2%</font></b>만큼 증가했습니다!"
"[english]DOTA_Chat_DropRateBonus"	"%s1 increases the <font color='#FFD700'>Battle Points</font> earned by all players in this match by <b><font color='#FFD700'>%s2%</font></b>!"
"npc_dota_hero_disruptor"	"디스럽터"
"[english]npc_dota_hero_disruptor"	"Disruptor"
"npc_dota_hero_nyx_assassin"	"닉스 암살자"
"[english]npc_dota_hero_nyx_assassin"	"Nyx Assassin"
"DOTA_Tooltip_ability_ogre_magi_fireblast_stun_duration"	"기절 지속시간:"
"[english]DOTA_Tooltip_ability_ogre_magi_fireblast_stun_duration"	"STUN DURATION:"
"DOTA_Tooltip_ability_ogre_magi_unrefined_fireblast"	"정제되지 않은 화염 폭풍"
"[english]DOTA_Tooltip_ability_ogre_magi_unrefined_fireblast"	"Unrefined Fireblast"
"DOTA_Tooltip_ability_ogre_magi_unrefined_fireblast_Description"	"대상 유닛에게 불덩이를 폭발시켜 피해를 주고 기절시킵니다."
"[english]DOTA_Tooltip_ability_ogre_magi_unrefined_fireblast_Description"	"Blasts an enemy unit with a wave of fire, dealing damage and stunning the target."
"DOTA_Tooltip_ability_ogre_magi_unrefined_fireblast_Lore"	"누가 먼저 마법을 시전할 것인가 하는 골치 아픈 문제는 동시에 시전하는 것으로 간단히 해결되었습니다."
"[english]DOTA_Tooltip_ability_ogre_magi_unrefined_fireblast_Lore"	"The 'who-casts-spell-first' argument between himself is solved simply by both casting at once."
"DOTA_Tooltip_ability_ogre_magi_unrefined_fireblast_stun_duration"	"기절 지속시간:"
"[english]DOTA_Tooltip_ability_ogre_magi_unrefined_fireblast_stun_duration"	"STUN DURATION:"
"DOTA_Tooltip_ability_disruptor_thunder_strike"	"벼락 강타"
"[english]DOTA_Tooltip_ability_disruptor_thunder_strike"	"Thunder Strike"
"DOTA_Tooltip_ability_disruptor_thunder_strike_Description"	"대상 유닛을 반복적으로 공격하는 번개를 불러냅니다. 번개가 내리칠 때마다 소규모 반경 내에 있는 주위 적 유닛에게 피해를 줍니다."
"[english]DOTA_Tooltip_ability_disruptor_thunder_strike_Description"	"Repeatedly strikes the targeted unit with lightning.  Each strike damages nearby enemy units in a small radius."
"DOTA_Tooltip_ability_disruptor_glimpse"	"잔상"
"[english]DOTA_Tooltip_ability_disruptor_glimpse"	"Glimpse"
"DOTA_Tooltip_ability_disruptor_glimpse_Description"	"대상 영웅을 4초 전 위치로 순간이동시킵니다. 동시에 환영을 즉시 제거합니다."
"[english]DOTA_Tooltip_ability_disruptor_glimpse_Description"	"Teleports the target hero back to where it was 4 seconds ago.  Instantly kills illusions."
"DOTA_Tooltip_ability_disruptor_kinetic_field"	"역장"
"[english]DOTA_Tooltip_ability_disruptor_kinetic_field"	"Kinetic Field"
"DOTA_Tooltip_ability_disruptor_kinetic_field_Description"	"짧은 시간 동안 물리력을 구성하여 적이 지나갈 수 없는 원형의 동력장을 생성합니다."
"[english]DOTA_Tooltip_ability_disruptor_kinetic_field_Description"	"After a short formation time, creates a circular barrier of kinetic energy that enemies can't pass."
"DOTA_Tooltip_ability_disruptor_kinetic_field_formation_time"	"생성 시간:"
"[english]DOTA_Tooltip_ability_disruptor_kinetic_field_formation_time"	"FORMATION TIME:"
"DOTA_Tooltip_ability_disruptor_kinetic_field_duration"	"지속시간:"
"[english]DOTA_Tooltip_ability_disruptor_kinetic_field_duration"	"DURATION:"
"DOTA_Tooltip_ability_disruptor_static_storm"	"전자기 폭풍"
"[english]DOTA_Tooltip_ability_disruptor_static_storm"	"Static Storm"
"DOTA_Tooltip_ability_disruptor_static_storm_Description"	"효과의 지속시간 동안 대상 범위 내에 있는 적 유닛들에게 피해를 주고 적을 침묵에 빠뜨리는 전자기 폭풍을 생성합니다. 시간이 지날수록 더 큰 피해를 줍니다.\n\n아가님의 홀로 강화 가능"
"[english]DOTA_Tooltip_ability_disruptor_static_storm_Description"	"Creates a damaging static storm that also silences all enemy units in the area for the duration.  The damage starts off weak, but increases in power over the duration.\n\nUpgradable by Aghanim's Scepter."
"DOTA_Tooltip_ability_disruptor_static_storm_damage_max"	"초당 최대 피해:"
"[english]DOTA_Tooltip_ability_disruptor_static_storm_damage_max"	"MAX DAMAGE PER SECOND:"
"DOTA_Tooltip_ability_disruptor_static_storm_duration"	"지속시간:"
"[english]DOTA_Tooltip_ability_disruptor_static_storm_duration"	"DURATION:"
"npc_dota_hero_disruptor_bio"	"처음으로 여름 돌풍의 비밀을 밝혀낸 이는 강풍이 휘몰아치는 드루드 초원지대에 사는 젊고 재능 있는 폭풍술사 디스럽터였다. 고원의 오글로디 부족은 수백 년 동안 계절마다 몰려오는 태풍과 남쪽 왕국의 계속되는 침략에 맞서 고군분투하며 영토를 지켜냈다. 오글로디 부족은 한때 위대한 문명을 건설했으나 몰락한 부족의 몇 남지 않은 후손이며, 이제는 이해하지 못하는 잊힌 지식을 조합하여 만들어 낸 기이하고 불가사의한 폭풍술을 사용한다. 고원의 오글로디 부족에게 날씨는 마치 삶을 주고 가져가는 종교와도 마찬가지였다. 그러나 삶에 필요한 비를 불러내는 뇌우도 역시 합당한 대가를 필요로 했고 비가 그친 뒤에는 연기만 피어나는 새까만 시체가 남곤 했다. 디스럽터는 동족 중에서도 몸집이 작은 편이었으나 용감하고 호기심이 넘쳤다. 디스럽터는 경험도 부족했던 젊은 시절 탈것도 없이 고대 도시의 폐허를 떠돌며 무너져 썩어가는 도서관이나 녹슨 제조실을 뒤지고 다녔다. 그리고 필요한 것들을 발견하면 챙겨서 부족 마을로 가져오곤 했다. 그는 고대의 코일 설계를 개량하여 전기의 힘을 조작하는 장치를 만들었고 이제 언제든 폭풍을 불러낼 수 있다. 반은 마법으로, 반은 기술로 만들어낸 디스럽터의 코일은 그 빛나는 판에 삶과 죽음의 힘을 담고 있다. 저지대의 사람들 또는 고대 오글로디의 땅에 발을 들이는 침입자들은 누구도 그 목표물이 되는 운명을 피하지 못할 것이다."
"[english]npc_dota_hero_disruptor_bio"	"High on the wind-ravaged steppes of Druud, a gifted young stormcrafter called Disruptor was the first to unlock the secrets of the summer squalls.   Constantly under assault from both seasonal storms and encroachment from civilized kingdoms to the South, the upland Oglodi have for centuries struggled to subsist atop the endless tablelands.  They are the fractured remnant of a once-great civilization, a fallen tribe, their stormcraft strange and inscrutable, cobbled together from scraps of lost knowledge which even they no longer fully understand.  For those on the high plain, weather has become a kind of religion, worshiped as both the giver and taker of life.  But the electrical storms that bring life-sustaining rains arrive at a cost, and many are the charred and smoking corpses left in their wake.  
Although small for his kind, Disruptor is fearless, and driven by an insatiable curiosity.  As a youth, while still unblooded and without a stryder, he explored the ruins of the ancestral cities, searching through collapsed and long-moldering libraries, rummaging through rusting manufactories.  He took what he needed and returned to his tribe.  Adapting a coil of ancient design, he harnessed the power of electrical differential and now calls down the thunder whenever he wishes.  Part magic, part craftsmanship, his coils hold in their glowing plates the power of life and death--a power wielded with precision against the landed castes to the South, and any interlopers who cross into ancient Oglodi lands."
"npc_dota_hero_disruptor_hype"	"임시"
"[english]npc_dota_hero_disruptor_hype"	"Hype"
"DOTA_Tooltip_ability_nyx_assassin_impale"	"바위 쐐기"
"[english]DOTA_Tooltip_ability_nyx_assassin_impale"	"Impale"
"DOTA_Tooltip_ability_nyx_assassin_impale_Description"	"땅에서 날카로운 바위더미를 일직선으로 솟구치게 하여 적 유닛들을 공중으로 날려보냅니다. 공중에 떠오른 적들은 떨어질 때 피해를 받고 기절합니다."
"[english]DOTA_Tooltip_ability_nyx_assassin_impale_Description"	"Rock spikes burst from the earth along a straight path. Enemy units are hurled into the air, then are stunned and take damage when they fall."
"DOTA_Tooltip_ability_nyx_assassin_impale_Lore"	"광신적인 스카라베 전사들은 누구나 지하 통로에 관한 내재된 지식을 간직하고 있으며 전투에서 유리하게 사용할 수 있습니다."
"[english]DOTA_Tooltip_ability_nyx_assassin_impale_Lore"	"All zealot scarabs possess intimate knowledge of underground pathways, using them to their advantage."
"DOTA_Tooltip_ability_nyx_assassin_impale_duration"	"기절 지속시간:"
"[english]DOTA_Tooltip_ability_nyx_assassin_impale_duration"	"STUN DURATION:"
"DOTA_Tooltip_ability_nyx_assassin_mana_burn"	"마나 불태우기"
"[english]DOTA_Tooltip_ability_nyx_assassin_mana_burn"	"Mana Burn"
"DOTA_Tooltip_ability_nyx_assassin_mana_burn_Description"	"대상 적 영웅의 마나를 적 영웅의 지능에 비례해서 소진시키고 소진된 마나의 양만큼 피해를 줍니다."
"[english]DOTA_Tooltip_ability_nyx_assassin_mana_burn_Description"	"Destroys the target hero's mana equal to a multiplier of its Intelligence, and deals damage equal to the mana burned."
"DOTA_Tooltip_ability_nyx_assassin_mana_burn_Lore"	"울티미르의 고서는 약한 자들의 정신을 좀먹는 한 스카라베의 존재에 대해 언급하고 있습니다."
"[english]DOTA_Tooltip_ability_nyx_assassin_mana_burn_Lore"	"The tome in Ultimyr describes one scarab with the ability eat away at the mind of lesser beings."
"DOTA_Tooltip_ability_nyx_assassin_mana_burn_int_multiplier"	"지능 수치 배수:"
"[english]DOTA_Tooltip_ability_nyx_assassin_mana_burn_int_multiplier"	"INTELLIGENCE MULTIPLIER:"
"DOTA_Tooltip_ability_nyx_assassin_spiked_carapace"	"가시 등딱지"
"[english]DOTA_Tooltip_ability_nyx_assassin_spiked_carapace"	"Spiked Carapace"
"DOTA_Tooltip_ability_nyx_assassin_spiked_carapace_Description"	"활성화되면 닉스 암살자에게 가해지는 피해를 반사하고 무효화하며 피해를 준 적을 기절시킵니다. 단, 공격한 적 영웅 하나당 한 번만 발동합니다."
"[english]DOTA_Tooltip_ability_nyx_assassin_spiked_carapace_Description"	"When activated, Spiked Carapace reflects and negates damage dealt to Nyx Assassin (max once from each source), as well as stunning the source of the damage."
"DOTA_Tooltip_ability_nyx_assassin_spiked_carapace_Lore"	"닉스 암살자의 갑각은 비교적 얇지만, 그 안에는 바늘처럼 날카로운 가시가 도사리고 있습니다."
"[english]DOTA_Tooltip_ability_nyx_assassin_spiked_carapace_Lore"	"While their carapace is relatively thin, it's guarded by a retractable field of razor-sharp spikes."
"DOTA_Tooltip_ability_nyx_assassin_spiked_carapace_reflect_duration"	"반사 지속시간:"
"[english]DOTA_Tooltip_ability_nyx_assassin_spiked_carapace_reflect_duration"	"REFLECT DURATION:"
"DOTA_Tooltip_ability_nyx_assassin_spiked_carapace_stun_duration"	"기절 지속시간:"
"[english]DOTA_Tooltip_ability_nyx_assassin_spiked_carapace_stun_duration"	"STUN DURATION:"
"DOTA_Tooltip_ability_nyx_assassin_vendetta"	"피의 복수"
"[english]DOTA_Tooltip_ability_nyx_assassin_vendetta"	"Vendetta"
"DOTA_Tooltip_ability_nyx_assassin_vendetta_Description"	"닉스 암살자가 은신상태가 되며 추가 이동 속도를 얻습니다. 은신을 풀고 공격에 성공하면 큰 추가 피해를 줍니다."
"[english]DOTA_Tooltip_ability_nyx_assassin_vendetta_Description"	"Allows Nyx Assassin to become invisible and gain a speed bonus.  If Nyx Assassin attacks to break the invisibility, massive bonus damage is dealt with the attack."
