"lang"
{
"Language"	"finnish"
"[english]DOTA_WearableType_Totem"	"Totem"
"DOTA_Item_Desc_Copy_of_WETA_Placeholder_1"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_WETA_Placeholder_1"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_WETA_Placeholder_2"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_WETA_Placeholder_2"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_WETA_Placeholder_3"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_WETA_Placeholder_3"	"This new item has no description."
"DOTA_WearableType_Baekho_Courier"	"Baekho-kuriiri"
"[english]DOTA_WearableType_Baekho_Courier"	"Baekho Courier"
"DOTA_WearableType_Stein"	"tuoppi"
"[english]DOTA_WearableType_Stein"	"Stein"
"DOTA_WearableType_Tournament_Bundle"	"turnauspaketti"
"[english]DOTA_WearableType_Tournament_Bundle"	"Tournament Bundle"
"DOTA_Item_Desc_Golden_Treasures"	"Rikkaudet voitetaan taistelukentällä."
"[english]DOTA_Item_Desc_Golden_Treasures"	"Riches are won on the battlefield."
"DOTA_Item_Desc_Hare_Hunt_Cape"	"Yhtä kultainen viitta kuin syksyiset metsät joiden läpi hän jäljittää vapisevaa saalistaan."
"[english]DOTA_Item_Desc_Hare_Hunt_Cape"	"A cape as golden as the autumn woods through which he stalks his tremulous prey."
"DOTA_Item_Desc_Tremor"	"Sota ravistelee kaikkea perustuksia myöten."
"[english]DOTA_Item_Desc_Tremor"	"War rattles every foundation."
"DOTA_WearableType_Back_Shield"	"selkäkilpi"
"[english]DOTA_WearableType_Back_Shield"	"Back Shield"
"DOTA_WearableType_Cape_and_Collar"	"Viitta ja kaulus"
"[english]DOTA_WearableType_Cape_and_Collar"	"Cape and Collar"
"DOTA_WearableType_Sabre"	"sapeli"
"[english]DOTA_WearableType_Sabre"	"Sabre"
"DOTA_Item_Desc_Copy_of_SteelSeries_Malaysia_Cup__October"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_SteelSeries_Malaysia_Cup__October"	"This new item has no description."
"DOTA_WearableType_Leg_Protection"	"jalkasuojus"
"[english]DOTA_WearableType_Leg_Protection"	"Leg Protection"
"DOTA_WearableType_Kilt"	"kiltti"
"[english]DOTA_WearableType_Kilt"	"Kilt"
"DOTA_WearableType_Paudron"	"olkapanssari"
"[english]DOTA_WearableType_Paudron"	"Paudron"
"DOTA_WearableType_Sack"	"säkki"
"[english]DOTA_WearableType_Sack"	"Sack"
"DOTA_Item_Desc_Vestments_of_the_Exiled_Ronin"	"Kun yksi luotettava miekka ei riitä. Karkotetun on syytä olla aina valmiina."
"[english]DOTA_Item_Desc_Vestments_of_the_Exiled_Ronin"	"When one trusty sword is not enough. An exile must always be prepared."
"DOTA_Item_Desc_Copy_of_Ember_Spirits_Back_Item"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Ember_Spirits_Back_Item"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Ember_Spirits_Belt_Item"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Ember_Spirits_Belt_Item"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Ember_Spirits_Head_Item"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Ember_Spirits_Head_Item"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Ember_Spirits_Main_Weapon"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Ember_Spirits_Main_Weapon"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Ember_Spirits_Offhand_Weapon"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Ember_Spirits_Offhand_Weapon"	"This new item has no description."
"DOTA_Item_Desc_Copy_of_Ember_Spirits_Shoulders"	"Tällä uudella esineellä ei ole kuvausta."
"[english]DOTA_Item_Desc_Copy_of_Ember_Spirits_Shoulders"	"This new item has no description."
"DOTA_Item_Desc_Diretide_2013_Treasure_Key"	"Tällä avataan <font color='#9da1a9'>Ghastly Treasure of Diretide </font>-arkkuja. Kaksoisnapsauta avainta repussasi tai napsauta sitä hiiren oikealla painikkeella ja valitse arkku, jonka tahdot avata."
"[english]DOTA_Item_Desc_Diretide_2013_Treasure_Key"	"Used to open locked <font color='#9da1a9'>Ghastly Treasure of Diretide </font> Chests. Double click or right-click the key in your backpack and select the chest you want to open."
"DOTA_Item_Desc_Mace_of_Lunacy_Bringer"	"Sauva tai ase. Hullussa maailmassa niillä ei ole pienintäkään eroa."
"[english]DOTA_Item_Desc_Mace_of_Lunacy_Bringer"	"Wand or weapon, such distinctions mean nothing in a mad realm."
"DOTA_Item_Desc_Recipe_Hollow_Jack"	"Tällä reseptillä yhdistät Ghastly Treasure of Diretidesta saaman esineen minkä tahansa kirotun esineen kanssa luodaksesi Hollow Jack -kuriirin."
"[english]DOTA_Item_Desc_Recipe_Hollow_Jack"	"This recipe will combine an item from the Ghastly Treasure of Diretide with any Cursed item to produce a Hollow Jack courier."
"DOTA_Item_Diretide_2013_Treasure_Key"	"Diretide 2013 -aarreavain"
"[english]DOTA_Item_Diretide_2013_Treasure_Key"	"Diretide 2013 Treasure Key"
}
}
