"lang"
{
"Language"	"russian"
"[english]DOTA_Lobby_coop_bot_Setup"	"CO-OP BOT SETTINGS"
"DOTA_Tooltip_modifier_meepo_earthbind"	"Earthbind"
"[english]DOTA_Tooltip_modifier_meepo_earthbind"	"Earthbind"
"DOTA_Tooltip_modifier_meepo_earthbind_Description"	"Пойман в сеть Meepo; не может двигаться или телепортироваться."
"[english]DOTA_Tooltip_modifier_meepo_earthbind_Description"	"Trapped in Meepo's net; cannot move or blink."
"DOTA_Tooltip_modifier_meepo_geostrike_debuff"	"Geostrike"
"[english]DOTA_Tooltip_modifier_meepo_geostrike_debuff"	"Geostrike"
"DOTA_Tooltip_modifier_meepo_geostrike_debuff_Description"	"Замедлен и получает периодический урон."
"[english]DOTA_Tooltip_modifier_meepo_geostrike_debuff_Description"	"Slowed down and taking periodic damage."
"DOTA_Hero_Selection_LoadoutTitle"	"%s1 — %s2"
"[english]DOTA_Hero_Selection_LoadoutTitle"	"%s1 - %s2"
"DOTA_ToolTip_Damage_HP_Removal"	"понижающий здоровье"
"[english]DOTA_ToolTip_Damage_HP_Removal"	"HP Removal"
"dota_cm_bonus_time"	"ДОП. ВРЕМЯ"
"[english]dota_cm_bonus_time"	"Bonus Time"
"dota_hud_error_cant_cast_on_considered_hero"	"Способность не может быть применена на крипах героев"
"[english]dota_hud_error_cant_cast_on_considered_hero"	"Ability Can't Target Creep Heroes"
"dota_hud_error_target_has_disable_help"	"Цель включила отказ от помощи"
"[english]dota_hud_error_target_has_disable_help"	"Target has Disabled Help"
"econ_new_items_title"	"ВЫ ПОЛУЧИЛИ НОВЫЕ ПРЕДМЕТЫ"
"[english]econ_new_items_title"	"YOU HAVE NEW ITEMS"
"econ_new_items_desc"	"Новые предметы положены в ваш арсенал. \nНадеть их можно в меню СНАРЯЖЕНИЕ выбранного героя."
"[english]econ_new_items_desc"	"New items are placed into your Armory. \nEquip new items in the hero's LOADOUT screen."
"econ_tool_desc_title"	"ИЗМЕНИТЬ ОПИСАНИЕ"
"[english]econ_tool_desc_title"	"CHANGE DESCRIPTION"
"econ_tool_desc_label"	"Текущее описание:"
"[english]econ_tool_desc_label"	"Current Description:"
"econ_tool_name_title"	"ИЗМЕНИТЬ НАЗВАНИЕ"
"[english]econ_tool_name_title"	"CHANGE NAME"
"econ_tool_name_label"	"Текущее название:"
"[english]econ_tool_name_label"	"Current Name:"
"econ_store_title"	"МАГАЗИН"
"[english]econ_store_title"	"STORE"
"econ_backpack_title"	"АРСЕНАЛ"
"[english]econ_backpack_title"	"ARMORY"
"econ_loadout_title"	"СНАРЯЖЕНИЕ"
"[english]econ_loadout_title"	"LOADOUT"
"econ_workshop_title"	"МАСТЕРСКАЯ"
"[english]econ_workshop_title"	"WORKSHOP"
"DOTA_StatTooltip_Buyback_Ready"	"Можно выкупиться"
"[english]DOTA_StatTooltip_Buyback_Ready"	"Buyback Ready"
"DOTA_StatTooltip_Buyback_Cooldown"	"Выкуп доступен через %s1"
"[english]DOTA_StatTooltip_Buyback_Cooldown"	"Buyback in %s1"
"DOTA_Item_Build_Early_Game_Secondary"	"Предметы ранней игры для медведя"
"[english]DOTA_Item_Build_Early_Game_Secondary"	"Early Game for Bear"
"DOTA_Item_Build_Core_Items_Secondary"	"Основные предметы для медведя"
"[english]DOTA_Item_Build_Core_Items_Secondary"	"Core Items for Bear"
"DOTA_Tooltip_ability_life_stealer_open_wounds_duration"	"ДЛИТЕЛЬНОСТЬ:"
"[english]DOTA_Tooltip_ability_life_stealer_open_wounds_duration"	"DURATION:"
"DOTA_Tooltip_ability_leshrac_diabolic_edict_num_explosions"	"ВЗРЫВОВ:"
"[english]DOTA_Tooltip_ability_leshrac_diabolic_edict_num_explosions"	"EXPLOSIONS:"
"DOTA_Tooltip_ability_morphling_morph_agi_bonus_attributes"	"ДОП. ЛОВКОСТЬ:"
"[english]DOTA_Tooltip_ability_morphling_morph_agi_bonus_attributes"	"BONUS AGILITY:"
"DOTA_Tooltip_ability_morphling_morph_str_bonus_attributes"	"ДОП. СИЛА:"
"[english]DOTA_Tooltip_ability_morphling_morph_str_bonus_attributes"	"BONUS STRENGTH:"
"DOTA_Tooltip_ability_kunkka_torrent_radius"	"РАДИУС:"
"[english]DOTA_Tooltip_ability_kunkka_torrent_radius"	"RADIUS:"
"DOTA_Tooltip_ability_lycan_shapeshift_bonus_hp"	"ДОП. ЗДОРОВЬЕ:"
"[english]DOTA_Tooltip_ability_lycan_shapeshift_bonus_hp"	"BONUS HP:"
"DOTA_Tooltip_ability_lycan_shapeshift_bonus_armor"	"ДОП. БРОНЯ:"
"[english]DOTA_Tooltip_ability_lycan_shapeshift_bonus_armor"	"BONUS ARMOR:"
"npc_dota_hero_lycan_bio"	"Бейнхаллоу с рождения принадлежал благородному дому Амбри, могущественнейшему из всех землевладельческих родов королевства Слом. Еще до того, как свершилось Падение, дом Амбри первым восстал против ненасытного короля, чьи желания становились всё страннее и страннее, а двор его заполонили колдуны и шарлатаны. Не желая больше платить вассальские залоги, они послали в столицу шеститысячную армию, где та была перерезана в Бойне отступников. Тогда старое выражение показало свою настоящую шкуру: когда метишь в шею королю, лучше рубить сразу всю голову. Разъяренный свершившимся предательством, король истребил всякого живущего Амбри на земле, оставив жизнь лишь лорду и его младшему сыну, Бейнхаллоу. Опозоренный лорд был прикован к узорчатому мраморному полу королевской залы, и монарх приказал своим волшебникам превратить мальчика в волка, чтобы тот разодрал глотку своему же отцу. «Сделай это, — сказал король, — чтобы Лорд Амбри осознал, как остры зубы предательства». Были призваны сильнейшие магические силы, и тело ребенка исказилось. Однако в то время как тело Бейнхаллоу больше не было человеческим, его душа осталась на месте — и вместо того, чтобы разодрать шею беззащитного отца, он набросился на прислугу монарха. Дюжина рыцарей короля была разорвана им на клочки до того, как его наконец-то смогли выгнать из замка, далеко в ночь. Лорд Амбри, всё еще в кандалах, смеялся, даже когда его тело пронзил меч короля. Теперь же Бейнхаллоу — наследник потерянного дома Амбри, бродящий по миру под именем Ликантропа, наполовину воин, наполовину волк, ищущий возмездие и правосудие в отместку за всё то, что он потерял."
"[english]npc_dota_hero_lycan_bio"	"Banehallow was noble-born to the house of Ambry, the greatest of the landed castes in the old kingdom of Slom. Before the Fall, as the King’s wants grew strange, and his court grew crowded with sorcerers and charlatans, the house of Ambry was the first to rise against the avarice of the throne. No longer willing to pay homage and fealty, they instead sent six-thousand swords into the capital, where they were wiped out in the Massacre of the Apostates. And then came the teeth behind the old truth: When you strike a king’s neck, you had better take his head. Enraged by the betrayal, the king exterminated the vast Ambry bloodline, sparing only the lord of the house and his youngest son, Banehallow. Before all the royal court, with the disgraced lord chained to the ornate marble floor, the King bade his magicians transform the boy into a wolf so that he might tear out his own father’s throat. “Do this,” the king said, “so that Lord Ambry will understand the bite of betrayal.” Powerful magic was invoked, and the child was transformed. But though his body was changed, his spirit remained intact, and instead of biting the exposed neck of his father, he attacked his handlers, tearing them to pieces. A dozen of the King’s knights perished under the wolf’s teeth before they managed to drive it off into the night. Lord Ambry laughed from his chains even as the King ran him through with a sword. Now the heir to the lost house of Ambry, Banehallow wanders the trail as the Lycan, part warrior, part wolf, in search of justice for all that he lost."
"npc_dota_hero_lycan_hype"	" "
"[english]npc_dota_hero_lycan_hype"	""
"DOTA_Tooltip_ability_lone_druid_rabid_rabid_duration"	"ДЛИТЕЛЬНОСТЬ:"
"[english]DOTA_Tooltip_ability_lone_druid_rabid_rabid_duration"	"DURATION:"
"DOTA_Tooltip_ability_lone_druid_true_form_battle_cry_cry_duration"	"ДЛИТЕЛЬНОСТЬ:"
"[english]DOTA_Tooltip_ability_lone_druid_true_form_battle_cry_cry_duration"	"DURATION:"
"npc_dota_hero_lone_druid_bio"	"Еще до того, как пошли первые истории и были написаны первые книги, уже был Клан Медведя. Мудры и справедливы были его члены, и главной их целью было понимание порядков природы. Высшие силы природы узрели их, и потребовали мудрейших к себе. Старый жрец Силла, судья и провидец клана, выступил из рядов своих соплеменников: «Когда затухнет последний свет этого мира, когда цивилизация покинет эти земли, когда мир будет повержен и испещрен бесконечными пустынями конца миров, посади Семя». Наполнившись верой, Силла почувствовал, как вес лет на его плечах стал легче, а молодческая юркость понемногу возвращалась в тело. В разум его впитывалось непомерное знание. Он стал способен материализовывать свою волю в материи, и, с небольшим усилием концентрации, менять собственную физическую форму. Но все же злые языки и податливые уши разнесли слово о Семени до других людей, и те обрушились войной на Клан Медведя. Прошли годы, и легенды, и даже само время позабыли про Клан Медведя, позабыли про Силлу и Семя, позабыли множественные величественные цивилизации, воспрявшие и павшие там, где когда-то был Клан. Веками и тысячелетиями Силла ждал: ждал весточки от своих божеств, ждал конца войны в вечно буйствующих землях, ждал в отшельничестве и в тайне ото всех, ждал конца всех вещей и завершения его священной миссии, всегда готовый уничтожить то, что помешало бы свершению посева."
"[english]npc_dota_hero_lone_druid_bio"	"Long before the first words of the first histories there rose the druidic Bear Clan. Wise and just they were, and focused in their ways to seek an understanding of the natural order. The arch forces of nature saw this, and so sought the most learned among them. Wise old Sylla, clan justiciar and seer, stepped forward for his kin, and to him was given the Seed with these words: 'When all of the world has dimmed, when civilization has left these lands, when the world is slain and wracked by the endless deserts at the end of ages, plant the Seed.' As he grasped his trust, Sylla felt his years recede and his vitality returned. Vast knowledge burst into his mind. He found himself able to project his very will into reality and, with some concentration, alter his own physical form as well. Yet subtle whispers and cruel ears brought word of the Seed and its power to other peoples, and a terrible war crashed upon the Bear Clan. As his ancestral home burned, Sylla took his burden and fled to the wild places. Ages passed, and time and myth forgot the Bear Clan, forgot Sylla and the Seed, forgot wondrous civilizations that rose and fell in Bear Clan’s wake. For millenia Sylla has waited, waited for word from his deities, waited for peace to come to the ever warring realms, waited in exile and in secret for the end of all things and for the conclusion of his sacred commitment, preparing himself always to face and destroy whatever would dare threaten his purpose."
