"lang"
{
"Language"	"dutch"
"[english]DOTA_Item_Desc_Winged_Paladins_Defiance"	"Defy the Omniscient, and the price will be this blade on your neck.  It is a heavy weapon, wielded with a heavy heart."
"DOTA_Item_Desc_Shredder_of_the_Vandal"	"Als je pijlen opraken, kun je je vijanden hier altijd mee steken. Het heeft meer punten dan Leshrac hoorns heeft."
"[english]DOTA_Item_Desc_Shredder_of_the_Vandal"	"If you run out of arrows, you can always stab your enemies with this.  It has more points than Leshrac has horns."
"DOTA_Item_Desc_Torn_Guard_of_the_Vandal"	"Ben je het beu dat je sleutelbeen aan de wereld wordt blootgesteld? Hier is een betoverd pantser, ontworpen om oude botten te beschermen tegen de benarde situatie van de strijd."
"[english]DOTA_Item_Desc_Torn_Guard_of_the_Vandal"	"Tired of your clavicle being exposed to the world?  Here is an enchanted armor designed to shield old bones from plight of combat."
"DOTA_Item_Desc_Dark_Quiver_of_the_Vandal"	"Eindeloze pijlen zullen uit de buidel die over je schouder hangt worden getrokken. Vijanden zullen huiveren bij het zien ervan."
"[english]DOTA_Item_Desc_Dark_Quiver_of_the_Vandal"	"Endless arrows shall be pulled from the pouch over your shoulder.  Enemies will quiver at the sight."
"DOTA_Item_Desc_Great_Grey_Owl_Bow"	"'s Nachts droomde ze dat de goddelijke uilengeest haar naam riep. Toen ze wakker werd, lag dit boog naast haar in een bed van bladeren... grijze veren vielen nog steeds van de tak erboven."
"[english]DOTA_Item_Desc_Great_Grey_Owl_Bow"	"She dreamed in the night that the divine owl spirit called her name. When she woke, this bow lay beside her in a bed of leaves...grey feathers still drifting from the branch above."
"DOTA_Item_Desc_Belt_of_Claszureme"	"Bij de wijzerplaat in het midden staan tekens, die de weg naar de rijken voorbij de tijd in kaart brengen."
"[english]DOTA_Item_Desc_Belt_of_Claszureme"	"Upon the dial at its center lie markings which map the way to the realms beyond time."
"DOTA_Item_Desc_Bracers_of_Claszureme"	"Men zegt dat de punten op de pols de tijdstroom beproeven, terwijl de runen de bevindingen aan de drager doorvertellen."
"[english]DOTA_Item_Desc_Bracers_of_Claszureme"	"The spikes on the wrist are said to sample the flow of time, while the runes report the findings to the wearer."
"DOTA_Item_Sparrowhawk_Bow"	"Sparrowhawk Bow"
"[english]DOTA_Item_Sparrowhawk_Bow"	"Sparrowhawk Bow"
"DOTA_Item_Desc_Sparrowhawk_Bow"	"Dit boog van de sperwer, sterk, maar licht als een veertje, zal jouw pijlen trouw naar hun doelen vliegen."
"[english]DOTA_Item_Desc_Sparrowhawk_Bow"	"Strong, but light as a feather, this bow of the sparrowhawk will fly your arrows true to their targets."
"DOTA_Item_Desc_Shoulders_of_Claszureme"	"Voor een reiziger uit Claszureme is z'n plaats in de tijdstroom onzeker. Deze runen helpen de drager te gronden binnen de mars van de tijd."
"[english]DOTA_Item_Desc_Shoulders_of_Claszureme"	"For a traveler from Claszureme, one's place in the flow of time is uncertain.  These runes help ground the wearer within time's march."
"DOTA_Item_Demon_Spine_Recurve_Bow"	"Demon Spine Recurve Bow"
"[english]DOTA_Item_Demon_Spine_Recurve_Bow"	"Demon Spine Recurve Bow"
"DOTA_Item_Desc_Demon_Spine_Recurve_Bow"	"Deze boog, gemaakt van de wervels van de gevallen verdoemden, is krom als de ruggengraat van een demon."
"[english]DOTA_Item_Desc_Demon_Spine_Recurve_Bow"	"Made from the vertebrae of the fallen damned, this bow is crooked as the spine of any demon."
"DOTA_Item_Sparrowhawk_Cape"	"Sparrowhawk Cape"
"[english]DOTA_Item_Sparrowhawk_Cape"	"Sparrowhawk Cape"
"DOTA_Item_Desc_Sparrowhawk_Cape"	"Naast het feit dat het stijlvol is, beheert deze cape van de sperwer ook de truc om te camoufleren, op voorwaarde dat je naast een zwerm sperwers staat."
"[english]DOTA_Item_Desc_Sparrowhawk_Cape"	"In addition to being stylish, this cape of the sparrowhawk manages the trick of also being camouflaging, provided that you're standing next to a flock of sparrowhawks."
"DOTA_Item_Glaive_of_the_Veiled_Sisters"	"Glaive of the Veiled Sisters"
"[english]DOTA_Item_Glaive_of_the_Veiled_Sisters"	"Glaive of the Veiled Sisters"
"DOTA_Item_Sparrowhawk_Hood"	"Sparrowhawk Hood"
"[english]DOTA_Item_Sparrowhawk_Hood"	"Sparrowhawk Hood"
"DOTA_Item_Desc_Sparrowhawk_Hood"	"Het vereist een spectaculaire kap om je vurige rode haar te temmen."
"[english]DOTA_Item_Desc_Sparrowhawk_Hood"	"It takes a spectacular hood to tame your fiery red hair."
"DOTA_Item_Jeweled_Longbow"	"Jeweled Longbow"
"[english]DOTA_Item_Jeweled_Longbow"	"Jeweled Longbow"
"DOTA_Item_Desc_Jeweled_Longbow"	"Simpel en elegant, perfect versierd door juwelen van ongewone pracht. Uit onderzoek blijkt dat dit vakmanschap van een ras is, waarvan gedacht werd dat ze al lang uitgestorven waren. Hoe kan het dan dat deze boog gloednieuw is?"
"[english]DOTA_Item_Desc_Jeweled_Longbow"	"Simple and elegant, set off perfectly by gems of uncommon brilliance. On examination, the workmanship is that of a race long thought extinct. How then is this bow brand new?"
"DOTA_Item_Demon_Guise_of_the_Vandal"	"Demon Guise of the Vandal"
"[english]DOTA_Item_Demon_Guise_of_the_Vandal"	"Demon Guise of the Vandal"
"DOTA_Item_Kusanagi"	"Kusanagi"
"[english]DOTA_Item_Kusanagi"	"Kusanagi"
"DOTA_Item_Sparrowhawk_Wings"	"Sparrowhawk Wings"
"[english]DOTA_Item_Sparrowhawk_Wings"	"Sparrowhawk Wings"
"DOTA_Item_Desc_Sparrowhawk_Wings"	"Ben jij het ook zo beu dat je schouders worden verstookt door sperwerveren? Dan is dit voorwerp voor jou."
"[english]DOTA_Item_Desc_Sparrowhawk_Wings"	"Tired of your shoulders being devoid of sparrowhawk feathers?  Then this item is for you."
"DOTA_Item_Crimson_Wyvern_Bracers"	"Crimson Wyvern Bracers"
"[english]DOTA_Item_Crimson_Wyvern_Bracers"	"Crimson Wyvern Bracers"
"DOTA_Item_Shard_of_the_Lost_Masks"	"Shard of the Lost Masks"
"[english]DOTA_Item_Shard_of_the_Lost_Masks"	"Shard of the Lost Masks"
"DOTA_Item_Crimson_Wyvern_Sword_"	"Crimson Wyvern Sword "
"[english]DOTA_Item_Crimson_Wyvern_Sword_"	"Crimson Wyvern Sword "
"DOTA_Item_Desc_Crimson_Wyvern_Sword_"	"Een zwaard gemaakt van de klauwen van een gesneuvelde Wyvern."
"[english]DOTA_Item_Desc_Crimson_Wyvern_Sword_"	"A sword made from the talons of a fallen wyvern."
"DOTA_Item_Desc_Bow_of_the_Searing_Soul"	"Een boog mee teruggenomen vanuit de hel. Met dit wapen zullen vijanden het branden van jouw woede zeker voelen."
"[english]DOTA_Item_Desc_Bow_of_the_Searing_Soul"	"A bow brought back from hell itself.   With this weapon, enemies will feel the searing burn of your anger."
"DOTA_Item_Sparrowhawk_Quiver"	"Sparrowhawk Quiver"
"[english]DOTA_Item_Sparrowhawk_Quiver"	"Sparrowhawk Quiver"
"DOTA_Item_Desc_Sparrowhawk_Quiver"	"Deze pijlkoker, die bewijst dat elk deel van de sperwer in een stijlvol item voor Windrunner kan worden omgetoverd, spreekt voor het nut van de sperwer als soort."
"[english]DOTA_Item_Desc_Sparrowhawk_Quiver"	"Proving that every part of the sparrowhawk can be turned into a stylish item for Lyralei to wear, this quiver speaks to the utility of sparrowhawks as a species."
"DOTA_Item_Desc_the_evildoer"	"Dit nieuwe voorwerp heeft geen beschrijving."
"[english]DOTA_Item_Desc_the_evildoer"	"This new item has no description."
"DOTA_Item_Announcer_Axe"	"Omroeper: Axe"
"[english]DOTA_Item_Announcer_Axe"	"Announcer: Axe"
"DOTA_Item_Desc_Announcer_Axe"	"Dit voorwerp vervangt de standaardomroeper met de vlijmscherpe humor van Axe."
"[english]DOTA_Item_Desc_Announcer_Axe"	"This item replaces the Default announcer with the double-edged wit of Axe."
"DOTA_Item_Greevil"	"Greevil"
"[english]DOTA_Item_Greevil"	"Greevil"
"DOTA_Item_Desc_Greevil"	"Een raar beest bezield met magie. Zijn kleur, vertoning en vaardigheden zijn vastgelegd door de types magische essenties waaraan het aan blootgesteld was toen het nog een ei was."
"[english]DOTA_Item_Desc_Greevil"	"A strange beast infused with magic. Its color, appearance, and abilities are determined by the types of magical essences it was exposed to while still an egg."
"DOTA_Item_League_GosuLeague"	"GosuLeague"
"[english]DOTA_Item_League_GosuLeague"	"GosuLeague"
"DOTA_Item_League_GosuLeague_Admin"	"GosuLeague ADMIN"
"[english]DOTA_Item_League_GosuLeague_Admin"	"GosuLeague ADMIN"
"DOTA_Item_Armor_of_Renewed_Faith_Set"	"Armor of Renewed Faith Set"
"[english]DOTA_Item_Armor_of_Renewed_Faith_Set"	"Armor of Renewed Faith Set"
"DOTA_Item_Flight_of_the_Sparrowhawk_Set"	"Flight of the Sparrowhawk-set"
"[english]DOTA_Item_Flight_of_the_Sparrowhawk_Set"	"Flight of the Sparrowhawk Set"
"DOTA_Set_Axe_Berserker"	"The Berserker's Blood"
"[english]DOTA_Set_Axe_Berserker"	"The Berserker's Blood"
"DOTA_Set_Axe_Blood_Mist"	"Bloodmist Armor"
"[english]DOTA_Set_Axe_Blood_Mist"	"Bloodmist Armor"
"DOTA_Set_Axe_Defiant"	"The Defiant Axe"
"[english]DOTA_Set_Axe_Defiant"	"The Defiant Axe"
"DOTA_Set_Axe_Demon_Blood"	"Forged in Demons' Blood"
"[english]DOTA_Set_Axe_Demon_Blood"	"Forged in Demons' Blood"
"DOTA_Set_Axe_Executioner"	"The Axecutioner"
"[english]DOTA_Set_Axe_Executioner"	"The Axecutioner"
"DOTA_Set_Axe_Forgemaster"	"The Forgemaster's Tools"
"[english]DOTA_Set_Axe_Forgemaster"	"The Forgemaster's Tools"
"DOTA_Set_Axe_Heavy_Steel"	"Heavy Steel Armor"
"[english]DOTA_Set_Axe_Heavy_Steel"	"Heavy Steel Armor"
"DOTA_Set_Armor_of_the_Saberhorn"	"Armor of the Saberhorn"
"[english]DOTA_Set_Armor_of_the_Saberhorn"	"Armor of the Saberhorn"
"DOTA_Set_Bloodseeker_Hlotl"	"Ritual Garb of the Seeker"
"[english]DOTA_Set_Bloodseeker_Hlotl"	"Ritual Garb of the Seeker"
"DOTA_Set_Bloodseeker_Bonehunter"	"The Bonehunter"
"[english]DOTA_Set_Bloodseeker_Bonehunter"	"The Bonehunter"
"DOTA_Set_Creepers_Cruelty"	"Creeper's Cruelty"
"[english]DOTA_Set_Creepers_Cruelty"	"Creeper's Cruelty"
"DOTA_Set_The_Crimson_Cutthroat"	"The Crimson Cut-throat"
"[english]DOTA_Set_The_Crimson_Cutthroat"	"The Crimson Cut-throat"
"DOTA_Set_Bounty_Hunter_Hardened"	"Hardened Hunter's Gear"
"[english]DOTA_Set_Bounty_Hunter_Hardened"	"The Hardened Hunter"
"DOTA_Set_Bounty_Hunter_Master_Assassin"	"The Master Assassin"
"[english]DOTA_Set_Bounty_Hunter_Master_Assassin"	"The Master Assassin"
"DOTA_Set_Bounty_Hunter_Pangolin"	"Trappings of the Pangolin Guild"
"[english]DOTA_Set_Bounty_Hunter_Pangolin"	"Trappings of the Pangolin Guild"
"DOTA_Set_Black_Blades_of_the_Qaldin_Assassin"	"Black Blades of the Qaldin Assassin"
"[english]DOTA_Set_Black_Blades_of_the_Qaldin_Assassin"	"Black Blades of the Qaldin Assassin"
"DOTA_Set_Clinkz_Vandal"	"Demonic Vandal's Garb"
"[english]DOTA_Set_Clinkz_Vandal"	"The Demonic Vandal"
"DOTA_Set_Enchanted_Plate_of_the_Crimson_Wyvern"	"Enchanted Plate of the Crimson Wyvern"
"[english]DOTA_Set_Enchanted_Plate_of_the_Crimson_Wyvern"	"Enchanted Plate of the Crimson Wyvern"
"DOTA_Set_Dragon_Knight_Davion"	"Armor of Sir Davion"
"[english]DOTA_Set_Dragon_Knight_Davion"	"Armor of Sir Davion"
"DOTA_Set_FireBlessed_Mail_of_the_Drake"	"Fire-Blessed Mail of the Drake"
"[english]DOTA_Set_FireBlessed_Mail_of_the_Drake"	"Fire-Blessed Mail of the Drake"
"DOTA_Set_Bones_of_the_Slain_Dragon"	"Bones of the Slain Dragon"
"[english]DOTA_Set_Bones_of_the_Slain_Dragon"	"Bones of the Slain Dragon"
"DOTA_Set_Uldoraks_Hide"	"Uldorak's Hide"
"[english]DOTA_Set_Uldoraks_Hide"	"Uldorak's Hide"
"DOTA_Set_Drow_Ranger_Frost_Spikes"	"Spikes of Frost"
"[english]DOTA_Set_Drow_Ranger_Frost_Spikes"	"Spikes of Frost"
"DOTA_Set_Sylvan_Guards_Finery"	"Sylvan Guard's Finery"
"[english]DOTA_Set_Sylvan_Guards_Finery"	"Sylvan Guard's Finery"
"DOTA_Set_Faceless_Chronite"	"Chronite Defense"
"[english]DOTA_Set_Faceless_Chronite"	"Chronite Defense"
"DOTA_Set_Faceless_Clas"	"The Dials of Claszureme"
"[english]DOTA_Set_Faceless_Clas"	"The Dials of Claszureme"
"DOTA_Set_Furion_Beast_Bole"	"Master of Beast and Bole"
"[english]DOTA_Set_Furion_Beast_Bole"	"Master of Beast and Bole"
"DOTA_Set_Furion_Forest_Lord"	"The Regal Forest Lord"
"[english]DOTA_Set_Furion_Forest_Lord"	"The Regal Forest Lord"
"DOTA_Set_Furion_Heartwood_Vanguard"	"Heartwood Vanguard"
"[english]DOTA_Set_Furion_Heartwood_Vanguard"	"Heartwood Vanguard"
"DOTA_Set_Furion_Peace_Bringer"	"Garments of the Peace-Bringer"
"[english]DOTA_Set_Furion_Peace_Bringer"	"Garments of the Peace-Bringer"
"DOTA_Set_Furion_Scion_Savage"	"Scion of the Savage"
"[english]DOTA_Set_Furion_Scion_Savage"	"Scion of the Savage"
"DOTA_Set_Invoker_Exort"	"The Fires of Exort"
"[english]DOTA_Set_Invoker_Exort"	"The Fires of Exort"
"DOTA_Set_Invoker_Magus_Magnus"	"The Magus Magnus"
"[english]DOTA_Set_Invoker_Magus_Magnus"	"The Magus Magnus"
"DOTA_Set_Juggernaut_Beasts_Men"	"Aspects of Beast and Man"
"[english]DOTA_Set_Juggernaut_Beasts_Men"	"Aspects of Beast and Man"
"DOTA_Set_Juggernaut_Boar_God"	"The Boar God's Honor"
"[english]DOTA_Set_Juggernaut_Boar_God"	"The Boar God's Honor"
"DOTA_Set_Juggernaut_Brave"	"The Dauntless"
"[english]DOTA_Set_Juggernaut_Brave"	"The Dauntless"
"DOTA_Set_Juggernaut_High_Plains"	"Traveler on the High Plains"
"[english]DOTA_Set_Juggernaut_High_Plains"	"Traveler on the High Plains"
"DOTA_Set_Of_Ebony_and_Ivory"	"Of Ebony and Ivory"
"[english]DOTA_Set_Of_Ebony_and_Ivory"	"Of Ebony and Ivory"
"DOTA_Set_Kunkka_Admirable_Admiral"	"The Admirable Admiral"
"[english]DOTA_Set_Kunkka_Admirable_Admiral"	"The Admirable Admiral"
"DOTA_Set_Birots_Bindings"	"Birot's Bindings"
"[english]DOTA_Set_Birots_Bindings"	"Birot's Bindings"
"DOTA_Set_Direstone_Bindings"	"Direstone Bindings"
"[english]DOTA_Set_Direstone_Bindings"	"Direstone Bindings"
"DOTA_Set_Shards_of_the_Falling_Comet"	"Shards of the Falling Comet"
"[english]DOTA_Set_Shards_of_the_Falling_Comet"	"Shards of the Falling Comet"
"DOTA_Set_Bindings_of_Frost"	"Bindings of Frost"
"[english]DOTA_Set_Bindings_of_Frost"	"Bindings of Frost"
"DOTA_Set_Shards_of_Polymorphia"	"Shards of Polymorphia"
"[english]DOTA_Set_Shards_of_Polymorphia"	"Shards of Polymorphia"
"DOTA_Set_Radiant_Crystal_Bindings"	"Radiant Crystal Bindings"
"[english]DOTA_Set_Radiant_Crystal_Bindings"	"Radiant Crystal Bindings"
"DOTA_Set_Omniknight_Crusader"	"The Radiance of the Crusade"
"[english]DOTA_Set_Omniknight_Crusader"	"The Radiance of the Crusade"
"DOTA_Set_The_Hierophants_Protection"	"The Hierophant's Protection"
"[english]DOTA_Set_The_Hierophants_Protection"	"The Hierophant's Protection"
"DOTA_Set_Omniknight_Purist_Champion"	"Armor of the Purist Champion"
"[english]DOTA_Set_Omniknight_Purist_Champion"	"Armor of the Purist Champion"
"DOTA_Set_Armor_of_Renewed_Faith"	"Armor of Renewed Faith"
"[english]DOTA_Set_Armor_of_Renewed_Faith"	"Armor of Renewed Faith"
